tipo_aviso,tipo_orden,area,planta,fecha,costo_total,trabajo_real
inspect,CO4,AR-18,PL-4,2018-05-21,1418406.81,1.0
inspect,CO4,AR-18,PL-4,2018-06-11,5018647.87,71.25
inspect,CO4,AR-18,PL-4,2018-08-20,617465.8,2.0
inspect,CO4,AR-18,PL-4,2018-10-08,446426.0,6.0
inspect,CO4,AR-18,PL-5,2017-01-02,70000.0,1.0
inspect,CO4,AR-18,PL-5,2017-01-09,783408.95,3.0
inspect,CO4,AR-18,PL-5,2017-01-16,12049071.780000001,30.0
inspect,CO4,AR-18,PL-5,2017-02-20,481953.04,2.0
inspect,CO4,AR-18,PL-5,2017-03-06,21034879.979999997,87.25
inspect,CO4,AR-18,PL-5,2017-03-20,345000.0,2.0
inspect,CO4,AR-18,PL-5,2017-03-27,2878298.98,12.0
inspect,CO4,AR-18,PL-5,2017-04-03,1200585.44,21.0
inspect,CO4,AR-18,PL-5,2017-04-24,5486925.4399999995,29.5
inspect,CO4,AR-18,PL-5,2017-05-01,130252.57,4.25
inspect,CO4,AR-18,PL-5,2017-05-15,28048971.96,34.0
inspect,CO4,AR-18,PL-5,2017-05-29,180000.0,4.75
inspect,CO4,AR-18,PL-5,2017-06-19,2369373.1500000004,6.0
inspect,CO4,AR-18,PL-5,2017-07-03,27186194.79,121.0
inspect,CO4,AR-18,PL-5,2017-07-24,193549.0,4.0
inspect,CO4,AR-18,PL-5,2017-07-31,6806006.97,59.0
inspect,CO4,AR-18,PL-5,2017-08-14,10815661.75,15.85
inspect,CO4,AR-18,PL-5,2017-08-21,2170110.84,29.5
inspect,CO4,AR-18,PL-5,2017-08-28,95000.0,5.0
inspect,CO4,AR-18,PL-5,2017-09-04,2956000.0,1.0
inspect,CO4,AR-18,PL-5,2017-09-11,8168665.02,26.5
inspect,CO4,AR-18,PL-5,2017-10-02,192100.0,1.75
inspect,CO4,AR-18,PL-5,2017-10-09,1953296.69,21.0
inspect,CO4,AR-18,PL-5,2017-10-16,18012615.18,20.25
inspect,CO4,AR-18,PL-5,2017-10-23,689127.0,26.25
inspect,CO4,AR-18,PL-5,2017-10-30,104493.57,4.5
inspect,CO4,AR-18,PL-5,2017-11-06,231648.0,7.5
inspect,CO4,AR-18,PL-5,2017-11-13,886851.5,8.75
inspect,CO4,AR-18,PL-5,2017-11-27,370751.44,6.75
inspect,CO4,AR-18,PL-5,2017-12-04,459540.76,3.0
inspect,CO4,AR-18,PL-5,2017-12-11,100208.11,1.5
inspect,CO4,AR-18,PL-5,2017-12-18,99284.75,7.25
inspect,CO4,AR-18,PL-5,2017-12-25,4613874.26,7.0
inspect,CO4,AR-18,PL-5,2018-01-08,219152.28,3.5
inspect,CO4,AR-18,PL-5,2018-01-15,206826.0,11.15
inspect,CO4,AR-18,PL-5,2018-01-22,4191493.42,12.4
inspect,CO4,AR-18,PL-5,2018-02-05,834082.28,21.5
inspect,CO4,AR-18,PL-5,2018-02-19,1088201.81,10.15
inspect,CO4,AR-18,PL-5,2018-02-26,213380.0,5.0
inspect,CO4,AR-18,PL-5,2018-03-05,547446.78,3.25
inspect,CO4,AR-18,PL-5,2018-03-12,12794090.53,11.0
inspect,CO4,AR-18,PL-5,2018-03-26,558066.76,13.0
inspect,CO4,AR-18,PL-5,2018-04-02,5182856.7,38.25
inspect,CO4,AR-18,PL-5,2018-04-09,2032874.8299999998,10.0
inspect,CO4,AR-18,PL-5,2018-04-16,24383.2,4.0
inspect,CO4,AR-18,PL-5,2018-04-23,73938.85,16.5
inspect,CO4,AR-18,PL-5,2018-04-30,12287235.14,89.0
inspect,CO4,AR-18,PL-5,2018-05-07,1494331.2,18.0
inspect,CO4,AR-18,PL-5,2018-05-14,5348624.47,54.5
inspect,CO4,AR-18,PL-5,2018-05-21,4453122.29,8.0
inspect,CO4,AR-18,PL-5,2018-06-04,4679.97,16.25
inspect,CO4,AR-18,PL-5,2018-06-11,7511360.34,17.15
inspect,CO4,AR-18,PL-5,2018-06-18,8810585.99,26.75
inspect,CO4,AR-18,PL-5,2018-07-02,2852113.5,14.25
inspect,CO4,AR-18,PL-5,2018-07-16,4523700.38,11.0
inspect,CO4,AR-18,PL-5,2018-07-23,17322138.490000002,12.25
inspect,CO4,AR-18,PL-5,2018-07-30,6785761.58,6.5
inspect,CO4,AR-18,PL-5,2018-08-06,127500.0,6.25
inspect,CO4,AR-18,PL-5,2018-08-20,4618098.12,47.75
inspect,CO4,AR-18,PL-5,2018-08-27,979392.0,11.5
inspect,CO4,AR-18,PL-5,2018-09-03,9600.0,22.0
inspect,CO4,AR-18,PL-5,2018-09-10,34578.05,16.0
inspect,CO4,AR-18,PL-5,2018-09-17,783986.01,7.15
inspect,CO4,AR-18,PL-5,2018-09-24,1087052.94,9.0
inspect,CO4,AR-18,PL-5,2018-10-01,24383.19,2.5
inspect,CO4,AR-18,PL-5,2018-10-29,3430730.9499999997,47.0
inspect,CO4,AR-18,PL-5,2018-11-05,4932614.98,12.5
inspect,CO4,AR-18,PL-5,2018-11-26,186206.0,4.0
inspect,CO4,AR-18,PL-5,2018-12-03,709813.8200000001,7.5
inspect,CO4,AR-18,PL-5,2018-12-17,24387050.0,2.0
inspect,CO4,AR-18,PL-5,2018-12-24,3514129.16,53.5
inspect,CO4,AR-18,PL-6,2017-01-09,1328433.58,39.099999999999994
inspect,CO4,AR-18,PL-6,2017-01-23,2586011.88,44.0
inspect,CO4,AR-18,PL-6,2017-01-30,16570.32,2.0
inspect,CO4,AR-18,PL-6,2017-02-06,4291158.49,1.5
inspect,CO4,AR-18,PL-6,2017-02-13,10386849.969999999,25.2
inspect,CO4,AR-18,PL-6,2017-02-20,923640.9,21.0
inspect,CO4,AR-18,PL-6,2017-02-27,2777718.29,10.5
inspect,CO4,AR-18,PL-6,2017-03-06,3810392.0,21.0
inspect,CO4,AR-18,PL-6,2017-03-20,932403.48,14.7
inspect,CO4,AR-18,PL-6,2017-03-27,639519.49,11.0
inspect,CO4,AR-18,PL-6,2017-04-03,2733304.84,8.5
inspect,CO4,AR-18,PL-6,2017-04-10,456513.0,17.0
inspect,CO4,AR-18,PL-6,2017-04-24,161390.71,4.0
inspect,CO4,AR-18,PL-6,2017-05-29,2465430.11,7.7
inspect,CO4,AR-18,PL-6,2017-06-05,812476.14,16.5
inspect,CO4,AR-18,PL-6,2017-06-12,7362.0,9.4
inspect,CO4,AR-18,PL-6,2017-06-19,138058.38,1.5
inspect,CO4,AR-18,PL-6,2017-07-10,1868651.88,75.0
inspect,CO4,AR-18,PL-6,2017-07-17,1541945.73,24.0
inspect,CO4,AR-18,PL-6,2017-07-31,3285300.0,14.399999999999999
inspect,CO4,AR-18,PL-6,2017-08-07,282585.0,1.5
inspect,CO4,AR-18,PL-6,2017-09-04,4903636.13,21.7
inspect,CO4,AR-18,PL-6,2017-09-11,1483709.1,10.0
inspect,CO4,AR-18,PL-6,2017-09-18,3492900.0,4.2
inspect,CO4,AR-18,PL-6,2017-09-25,3765889.6,21.3
inspect,CO4,AR-18,PL-6,2017-11-20,274770.38,23.0
inspect,CO4,AR-18,PL-6,2017-12-25,525261.54,8.7
inspect,CO4,AR-18,PL-6,2018-01-08,1015000.0,11.0
inspect,CO4,AR-18,PL-6,2018-01-15,2177630.8899999997,2.0
inspect,CO4,AR-18,PL-6,2018-02-05,2745921.62,9.7
inspect,CO4,AR-18,PL-6,2018-02-12,1022958.8600000001,27.3
inspect,CO4,AR-18,PL-6,2018-02-19,181387.45,2.0
inspect,CO4,AR-18,PL-6,2018-02-26,7114822.540000001,30.7
inspect,CO4,AR-18,PL-6,2018-03-05,227865.5,8.0
inspect,CO4,AR-18,PL-6,2018-03-12,90693.73,4.0
inspect,CO4,AR-18,PL-6,2018-03-26,2955342.06,31.5
inspect,CO4,AR-18,PL-6,2018-04-09,1472686.6400000001,9.7
inspect,CO4,AR-18,PL-6,2018-05-14,923396.6,2.2
inspect,CO4,AR-18,PL-6,2018-07-02,612007.0,2.7
inspect,CO4,AR-18,PL-6,2018-07-23,381600.0,1.0
inspect,CO4,AR-18,PL-6,2018-07-30,16070.09,4.2
inspect,CO4,AR-18,PL-6,2018-08-13,72088.72,7.0
inspect,CO4,AR-18,PL-6,2018-08-20,198685.98,2.0
inspect,CO4,AR-18,PL-6,2018-08-27,3176328.0,2.5
inspect,CO4,AR-18,PL-6,2018-09-10,922000.0,12.0
inspect,CO4,AR-18,PL-6,2018-10-01,4968712.27,27.3
inspect,CO4,AR-18,PL-6,2018-10-29,293832.93,5.0
inspect,CO4,AR-18,PL-6,2018-11-05,245000.0,5.3
inspect,CO4,AR-18,PL-6,2018-11-12,58596.67,11.0
inspect,CO4,AR-18,PL-6,2018-11-19,3872955.4299999997,5.75
inspect,CO4,AR-18,PL-6,2018-11-26,1123556.3499999999,5.5
inspect,CO4,AR-18,PL-6,2018-12-03,86421.16,2.3
inspect,CO4,AR-19,PL-5,2017-01-09,1110872.87,3.0
inspect,CO4,AR-19,PL-5,2017-01-16,6625276.16,14.5
inspect,CO4,AR-19,PL-5,2017-01-30,418937.02,6.0
inspect,CO4,AR-19,PL-5,2017-02-20,11826239.530000001,29.75
inspect,CO4,AR-19,PL-5,2017-02-27,37889243.68,122.75
inspect,CO4,AR-19,PL-5,2017-03-06,85244.8,1.0
inspect,CO4,AR-19,PL-5,2017-03-20,1027200.0,0.75
inspect,CO4,AR-19,PL-5,2017-04-03,153430.61,4.75
inspect,CO4,AR-19,PL-5,2017-04-17,8812384.059999999,46.0
inspect,CO4,AR-19,PL-5,2017-05-01,306562.0,6.0
inspect,CO4,AR-19,PL-5,2017-05-08,27504.34,6.25
inspect,CO4,AR-19,PL-5,2017-05-15,2990975.6799999997,11.0
inspect,CO4,AR-19,PL-5,2017-06-12,836086.15,8.5
inspect,CO4,AR-19,PL-5,2017-06-19,1992369.17,13.0
inspect,CO4,AR-19,PL-5,2017-07-03,7294602.1,22.25
inspect,CO4,AR-19,PL-5,2017-07-10,3518543.43,19.5
inspect,CO4,AR-19,PL-5,2017-07-17,17277370.28,49.5
inspect,CO4,AR-19,PL-5,2017-08-07,16623959.23,7.0
inspect,CO4,AR-19,PL-5,2017-08-21,15540952.59,47.8
inspect,CO4,AR-19,PL-5,2017-08-28,1710104.55,6.5
inspect,CO4,AR-19,PL-5,2017-09-04,645255.97,21.75
inspect,CO4,AR-19,PL-5,2017-09-18,864386.6,12.0
inspect,CO4,AR-19,PL-5,2017-09-25,2857954.92,3.0
inspect,CO4,AR-19,PL-5,2017-10-02,1050450.48,14.5
inspect,CO4,AR-19,PL-5,2017-10-09,1101435.44,13.0
inspect,CO4,AR-19,PL-5,2017-10-16,476889.94,8.8
inspect,CO4,AR-19,PL-5,2017-10-23,1842633.0,4.5
inspect,CO4,AR-19,PL-5,2017-10-30,15131359.530000001,122.75
inspect,CO4,AR-19,PL-5,2017-11-13,375374.0,14.25
inspect,CO4,AR-19,PL-5,2017-11-20,8584473.06,10.5
inspect,CO4,AR-19,PL-5,2017-11-27,3565450.01,58.25
inspect,CO4,AR-19,PL-5,2017-12-04,640867.94,36.25
inspect,CO4,AR-19,PL-5,2017-12-11,405178.15,6.0
inspect,CO4,AR-19,PL-5,2017-12-18,32670.0,2.0
inspect,CO4,AR-19,PL-5,2018-01-08,806875.8200000001,15.75
inspect,CO4,AR-19,PL-5,2018-01-15,36116510.29,38.25
inspect,CO4,AR-19,PL-5,2018-01-22,28093669.26,14.0
inspect,CO4,AR-19,PL-5,2018-02-05,1611697.56,24.25
inspect,CO4,AR-19,PL-5,2018-02-19,635055.42,11.75
inspect,CO4,AR-19,PL-5,2018-02-26,1842210.3899999997,19.5
inspect,CO4,AR-19,PL-5,2018-03-05,6672714.55,10.75
inspect,CO4,AR-19,PL-5,2018-03-19,4019743.2700000005,32.0
inspect,CO4,AR-19,PL-5,2018-03-26,4203663.38,27.0
inspect,CO4,AR-19,PL-5,2018-04-02,295203.70999999996,14.4
inspect,CO4,AR-19,PL-5,2018-04-09,225299.79,28.65
inspect,CO4,AR-19,PL-5,2018-04-23,645204.94,20.75
inspect,CO4,AR-19,PL-5,2018-04-30,505689.7,11.0
inspect,CO4,AR-19,PL-5,2018-05-07,35876.0,1.0
inspect,CO4,AR-19,PL-5,2018-05-14,5872625.08,31.0
inspect,CO4,AR-19,PL-5,2018-05-21,2631521.75,10.0
inspect,CO4,AR-19,PL-5,2018-05-28,7133058.62,9.5
inspect,CO4,AR-19,PL-5,2018-06-04,741789.8400000001,23.5
inspect,CO4,AR-19,PL-5,2018-06-11,4206599.109999999,8.0
inspect,CO4,AR-19,PL-5,2018-06-18,10178137.1,32.75
inspect,CO4,AR-19,PL-5,2018-06-25,2810073.1399999997,9.75
inspect,CO4,AR-19,PL-5,2018-07-09,2617263.52,20.25
inspect,CO4,AR-19,PL-5,2018-07-16,90458.15,11.25
inspect,CO4,AR-19,PL-5,2018-07-23,1735693.26,13.0
inspect,CO4,AR-19,PL-5,2018-08-06,14674674.530000001,18.0
inspect,CO4,AR-19,PL-5,2018-08-13,7744091.930000001,25.0
inspect,CO4,AR-19,PL-5,2018-08-20,1702433.33,11.5
inspect,CO4,AR-19,PL-5,2018-08-27,1374388.41,9.0
inspect,CO4,AR-19,PL-5,2018-09-10,3303998.23,9.0
inspect,CO4,AR-19,PL-5,2018-09-17,7816698.98,12.0
inspect,CO4,AR-19,PL-5,2018-09-24,110342.4,5.5
inspect,CO4,AR-19,PL-5,2018-10-08,3562218.8499999996,38.0
inspect,CO4,AR-19,PL-5,2018-10-15,6035824.04,8.0
inspect,CO4,AR-19,PL-5,2018-10-29,780294.23,12.25
inspect,CO4,AR-19,PL-5,2018-11-05,364001.17,4.5
inspect,CO4,AR-19,PL-5,2018-11-19,130572.0,8.0
inspect,CO4,AR-19,PL-5,2018-12-03,64180.0,11.5
inspect,CO4,AR-19,PL-5,2018-12-24,2692024.4,12.25
inspect,CO4,AR-2,PL-1,2017-02-20,1619750.42,12.5
inspect,CO4,AR-2,PL-1,2017-05-08,954029.19,12.0
inspect,CO4,AR-2,PL-1,2017-10-16,2700000.0,13.5
inspect,CO4,AR-2,PL-1,2018-01-15,189261.03,2.0
inspect,CO4,AR-2,PL-1,2018-05-07,3627000.0,8.0
inspect,CO4,AR-2,PL-1,2018-10-01,380302.08,19.0
inspect,CO4,AR-2,PL-2,2017-02-06,1200001.0,20.0
inspect,CO4,AR-2,PL-2,2017-02-13,7068300.0,5.0
inspect,CO4,AR-2,PL-2,2017-02-20,1240400.0,2.0
inspect,CO4,AR-2,PL-2,2017-05-08,352700.0,5.3
inspect,CO4,AR-2,PL-2,2017-09-25,9872926.0,1.0
inspect,CO4,AR-2,PL-2,2018-02-19,9686902.15,48.0
inspect,CO4,AR-2,PL-2,2018-03-05,2343400.0,64.0
inspect,CO4,AR-2,PL-2,2018-05-28,283764.0,2.5
inspect,CO4,AR-2,PL-2,2018-06-11,11507900.0,12.0
inspect,CO4,AR-2,PL-2,2018-06-18,1118256.3299999998,20.0
inspect,CO4,AR-2,PL-2,2018-08-06,720000.0,5.0
inspect,CO4,AR-2,PL-2,2018-08-27,2464000.0,24.0
inspect,CO4,AR-2,PL-2,2018-10-01,352700.0,9.0
inspect,CO4,AR-2,PL-2,2018-10-08,8661811.54,24.5
inspect,CO4,AR-2,PL-2,2018-10-22,390856.0,29.0
inspect,CO4,AR-2,PL-2,2018-12-03,102299.89,23.0
inspect,CO4,AR-2,PL-2,2018-12-17,74100.0,36.0
inspect,CO4,AR-2,PL-3,2017-01-16,1736816.38,6.8
inspect,CO4,AR-2,PL-3,2017-01-23,390000.0,1.0
inspect,CO4,AR-2,PL-3,2017-02-27,18577769.9,50.0
inspect,CO4,AR-2,PL-3,2017-04-03,144000.0,3.6
inspect,CO4,AR-2,PL-3,2017-05-15,1004000.0,2.5
inspect,CO4,AR-2,PL-3,2017-05-29,510000.0,1.1
inspect,CO4,AR-2,PL-3,2017-06-05,21952951.48,0.7
inspect,CO4,AR-2,PL-3,2018-04-02,210000.0,5.5
inspect,CO4,AR-2,PL-3,2018-04-09,67000.0,0.6
inspect,CO4,AR-2,PL-3,2018-08-27,7480844.859999999,9.5
inspect,CO4,AR-2,PL-4,2017-05-01,1023433.67,28.33
inspect,CO4,AR-2,PL-4,2017-05-15,5537840.0,16.5
inspect,CO4,AR-2,PL-4,2017-06-05,2637040.41,128.5
inspect,CO4,AR-2,PL-4,2017-07-03,44450.0,1.0
inspect,CO4,AR-2,PL-4,2017-11-27,19063742.59,607.85
inspect,CO4,AR-2,PL-4,2018-02-26,516000.0,1.25
inspect,CO4,AR-2,PL-4,2018-06-11,32808077.619999994,963.25
inspect,CO4,AR-2,PL-4,2018-08-06,145000.0,28.5
inspect,CO4,AR-2,PL-4,2018-08-27,69825.0,1.0
inspect,CO4,AR-2,PL-4,2018-09-24,9037622.74,12.8
inspect,CO4,AR-2,PL-4,2018-11-19,35226061.41,29.5
inspect,CO4,AR-2,PL-4,2018-11-26,1787130.08,1.5
inspect,CO4,AR-2,PL-4,2018-12-17,5494375.98,27.0
inspect,CO4,AR-2,PL-5,2017-05-01,2200000.0,12.5
inspect,CO4,AR-2,PL-5,2017-07-10,2776366.96,40.0
inspect,CO4,AR-2,PL-5,2017-10-02,2372100.0,3.1
inspect,CO4,AR-2,PL-5,2018-06-04,1135260.0,27.0
inspect,CO4,AR-2,PL-5,2018-07-02,8839113.8,1.0
inspect,CO4,AR-2,PL-6,2017-01-23,4947.42,4.5
inspect,CO4,AR-2,PL-6,2017-02-27,306000.0,5.0
inspect,CO4,AR-2,PL-6,2018-01-22,4933157.1,6.0
inspect,CO4,AR-20,PL-1,2017-01-02,2612494.83,12.1
inspect,CO4,AR-20,PL-1,2017-01-09,62222.0,2.5
inspect,CO4,AR-20,PL-1,2017-01-16,589678.3,7.3
inspect,CO4,AR-20,PL-1,2017-01-23,1045000.0,5.5
inspect,CO4,AR-20,PL-1,2017-01-30,2769133.42,13.8
inspect,CO4,AR-20,PL-1,2017-02-06,1720696.1900000002,19.5
inspect,CO4,AR-20,PL-1,2017-02-13,141197.94,3.5
inspect,CO4,AR-20,PL-1,2017-02-20,493106.8,7.3
inspect,CO4,AR-20,PL-1,2017-03-06,1500502.0,9.0
inspect,CO4,AR-20,PL-1,2017-03-13,7274560.890000001,12.55
inspect,CO4,AR-20,PL-1,2017-03-20,2657687.7699999996,11.7
inspect,CO4,AR-20,PL-1,2017-03-27,548270.24,10.0
inspect,CO4,AR-20,PL-1,2017-04-10,819341.77,10.0
inspect,CO4,AR-20,PL-1,2017-04-17,7983973.98,9.0
inspect,CO4,AR-20,PL-1,2017-05-01,3060133.92,26.5
inspect,CO4,AR-20,PL-1,2017-05-08,835885.02,12.9
inspect,CO4,AR-20,PL-1,2017-05-15,10415000.0,4.8
inspect,CO4,AR-20,PL-1,2017-05-22,6346489.09,19.5
inspect,CO4,AR-20,PL-1,2017-05-29,5382298.890000001,14.0
inspect,CO4,AR-20,PL-1,2017-06-05,118934.81,1.5
inspect,CO4,AR-20,PL-1,2017-06-19,5408048.91,20.5
inspect,CO4,AR-20,PL-1,2017-06-26,78313.28,7.0
inspect,CO4,AR-20,PL-1,2017-07-03,340000.0,13.2
inspect,CO4,AR-20,PL-1,2017-07-31,191812.0,8.1
inspect,CO4,AR-20,PL-1,2017-08-07,95200.0,3.0
inspect,CO4,AR-20,PL-1,2017-08-14,547474.71,3.7
inspect,CO4,AR-20,PL-1,2017-08-21,2346514.0300000003,5.2
inspect,CO4,AR-20,PL-1,2017-08-28,3114633.4499999997,13.0
inspect,CO4,AR-20,PL-1,2017-09-11,312000.0,0.2
inspect,CO4,AR-20,PL-1,2017-09-18,20620036.040000003,0.2
inspect,CO4,AR-20,PL-1,2017-09-25,6273018.8,56.5
inspect,CO4,AR-20,PL-1,2017-11-06,233905.32,6.5
inspect,CO4,AR-20,PL-1,2017-11-13,2149737.89,8.5
inspect,CO4,AR-20,PL-1,2017-11-27,1919414.14,24.5
inspect,CO4,AR-20,PL-1,2017-12-11,57500285.47,63.0
inspect,CO4,AR-20,PL-1,2018-02-12,7078362.7,37.5
inspect,CO4,AR-20,PL-1,2018-02-19,161966.8,3.0
inspect,CO4,AR-20,PL-1,2018-03-05,5456.8,2.0
inspect,CO4,AR-20,PL-1,2018-03-12,358864.70999999996,6.0
inspect,CO4,AR-20,PL-1,2018-03-26,65154.86,1.0
inspect,CO4,AR-20,PL-1,2018-04-02,13598883.29,12.0
inspect,CO4,AR-20,PL-1,2018-04-16,2943089.07,29.0
inspect,CO4,AR-20,PL-1,2018-05-07,1624731.06,5.5
inspect,CO4,AR-20,PL-1,2018-05-14,5278821.08,33.5
inspect,CO4,AR-20,PL-1,2018-05-28,154713.77,11.0
inspect,CO4,AR-20,PL-1,2018-06-04,1207790.8900000001,15.3
inspect,CO4,AR-20,PL-1,2018-06-11,349198.82,4.0
inspect,CO4,AR-20,PL-1,2018-06-18,8133594.55,42.8
inspect,CO4,AR-20,PL-1,2018-06-25,12226227.540000001,11.0
inspect,CO4,AR-20,PL-1,2018-07-02,1295204.44,17.8
inspect,CO4,AR-20,PL-1,2018-07-09,6880246.449999999,17.5
inspect,CO4,AR-20,PL-1,2018-07-16,1136705.34,9.0
inspect,CO4,AR-20,PL-1,2018-07-23,666185.54,9.0
inspect,CO4,AR-20,PL-1,2018-07-30,476909.85,1.0
inspect,CO4,AR-20,PL-1,2018-08-06,104492.0,17.5
inspect,CO4,AR-20,PL-1,2018-08-13,1988572.93,13.25
inspect,CO4,AR-20,PL-1,2018-09-03,7633007.89,214.5
inspect,CO4,AR-20,PL-1,2018-09-10,1587723.28,2.0
inspect,CO4,AR-20,PL-1,2018-09-17,1812826.14,16.5
inspect,CO4,AR-20,PL-1,2018-09-24,11220941.32,21.5
inspect,CO4,AR-20,PL-1,2018-10-01,10658884.67,66.2
inspect,CO4,AR-20,PL-1,2018-10-08,14328979.620000001,13.5
inspect,CO4,AR-20,PL-1,2018-10-15,716392.8,14.0
inspect,CO4,AR-20,PL-1,2018-10-22,171163.76,3.0
inspect,CO4,AR-20,PL-1,2018-10-29,795115.38,7.0
inspect,CO4,AR-20,PL-1,2018-11-05,535426.62,9.5
inspect,CO4,AR-20,PL-1,2018-11-12,1003171.5799999998,15.5
inspect,CO4,AR-20,PL-1,2018-11-19,910443.3699999999,6.8
inspect,CO4,AR-20,PL-1,2018-11-26,5131554.36,19.7
inspect,CO4,AR-20,PL-1,2018-12-03,14200363.439999998,134.5
inspect,CO4,AR-20,PL-1,2018-12-10,117312.94,7.0
inspect,CO4,AR-20,PL-1,2018-12-17,398147.55,8.8
inspect,CO4,AR-20,PL-1,2018-12-24,429900.0,12.0
inspect,CO4,AR-20,PL-1,2018-12-31,161932.78999999998,3.3
inspect,CO4,AR-20,PL-4,2017-01-09,3174.66,0.2
inspect,CO4,AR-20,PL-4,2017-01-16,1658977.89,2.0
inspect,CO4,AR-20,PL-4,2017-01-23,2095253.8,4.5
inspect,CO4,AR-20,PL-4,2017-01-30,4981993.49,26.5
inspect,CO4,AR-20,PL-4,2017-02-06,236203.34,14.5
inspect,CO4,AR-20,PL-4,2017-02-13,22593733.49,4.2
inspect,CO4,AR-20,PL-4,2017-02-20,480000.0,1.0
inspect,CO4,AR-20,PL-4,2017-02-27,8907053.620000001,2.0
inspect,CO4,AR-20,PL-4,2017-03-06,8751851.83,5.0
inspect,CO4,AR-20,PL-4,2017-03-13,2197139.82,9.5
inspect,CO4,AR-20,PL-4,2017-03-27,2941190.42,18.5
inspect,CO4,AR-20,PL-4,2017-04-03,30785910.71,8.0
inspect,CO4,AR-20,PL-4,2017-05-01,290000.0,1.5
inspect,CO4,AR-20,PL-4,2017-05-08,5882987.91,7.5
inspect,CO4,AR-20,PL-4,2017-06-05,3338448.95,28.5
inspect,CO4,AR-20,PL-4,2017-06-26,10967541.2,8.5
inspect,CO4,AR-20,PL-4,2017-07-17,540000.0,2.0
inspect,CO4,AR-20,PL-4,2017-08-07,2750000.0,14.5
inspect,CO4,AR-20,PL-4,2017-10-02,245450.0,21.0
inspect,CO4,AR-20,PL-4,2017-10-09,2105834.42,47.5
inspect,CO4,AR-20,PL-4,2017-11-06,63030.0,9.5
inspect,CO4,AR-20,PL-4,2017-11-27,1331447.05,4.0
inspect,CO4,AR-20,PL-4,2017-12-04,1815257.6,7.0
inspect,CO4,AR-20,PL-4,2017-12-18,957130.99,4.0
inspect,CO4,AR-20,PL-4,2018-01-01,246177.31,16.0
inspect,CO4,AR-20,PL-4,2018-01-08,38940.0,2.0
inspect,CO4,AR-20,PL-4,2018-02-12,1399547.12,3.0
inspect,CO4,AR-20,PL-4,2018-02-19,4000897.27,4.5
inspect,CO4,AR-20,PL-4,2018-02-26,397527.65,19.0
inspect,CO4,AR-20,PL-4,2018-03-26,99889.97,36.0
inspect,CO4,AR-20,PL-4,2018-04-02,95000.0,3.0
inspect,CO4,AR-20,PL-4,2018-04-16,15596311.67,69.25
inspect,CO4,AR-20,PL-4,2018-06-11,50405813.059999995,412.5
inspect,CO4,AR-20,PL-4,2018-06-18,119280.0,0.017
inspect,CO4,AR-20,PL-4,2018-07-02,861427.26,2.5
inspect,CO4,AR-20,PL-4,2018-07-30,938405.1,1.5
inspect,CO4,AR-20,PL-4,2018-09-03,926198.7,26.5
inspect,CO4,AR-20,PL-4,2018-10-08,5991916.12,32.0
inspect,CO4,AR-20,PL-4,2018-10-15,634193.37,1.5
inspect,CO4,AR-20,PL-4,2018-10-22,31017.78,12.0
inspect,CO4,AR-20,PL-4,2018-11-26,13478478.77,1.0
inspect,CO4,AR-20,PL-4,2018-12-03,12645758.16,7.0
inspect,CO4,AR-20,PL-5,2017-01-09,702877.66,5.5
inspect,CO4,AR-20,PL-5,2017-02-06,47410938.75,78.5
inspect,CO4,AR-20,PL-5,2017-02-13,1684373.21,6.0
inspect,CO4,AR-20,PL-5,2017-02-27,3133299.27,12.75
inspect,CO4,AR-20,PL-5,2017-04-03,2505040.0,3.5
inspect,CO4,AR-20,PL-5,2017-04-10,9458329.09,17.5
inspect,CO4,AR-20,PL-5,2017-04-17,9900296.510000002,40.75
inspect,CO4,AR-20,PL-5,2017-04-24,38082.41,6.0
inspect,CO4,AR-20,PL-5,2017-05-01,4771106.220000001,6.25
inspect,CO4,AR-20,PL-5,2017-05-08,1341000.0,3.0
inspect,CO4,AR-20,PL-5,2017-05-15,3285064.07,22.0
inspect,CO4,AR-20,PL-5,2017-05-29,1251866.0,14.25
inspect,CO4,AR-20,PL-5,2017-06-12,409678.15,7.25
inspect,CO4,AR-20,PL-5,2017-06-19,761800.0,3.5
inspect,CO4,AR-20,PL-5,2017-06-26,935708.8300000001,3.25
inspect,CO4,AR-20,PL-5,2017-07-10,1695500.0,17.5
inspect,CO4,AR-20,PL-5,2017-07-17,111935.0,3.0
inspect,CO4,AR-20,PL-5,2017-07-31,744455.1599999999,3.0
inspect,CO4,AR-20,PL-5,2017-08-07,18893403.039999995,9.0
inspect,CO4,AR-20,PL-5,2017-08-14,6898761.840000001,13.9
inspect,CO4,AR-20,PL-5,2017-08-21,17801629.63,76.5
inspect,CO4,AR-20,PL-5,2017-08-28,20058.6,4.0
inspect,CO4,AR-20,PL-5,2017-09-04,3224313.84,119.25
inspect,CO4,AR-20,PL-5,2017-09-18,5292270.89,13.0
inspect,CO4,AR-20,PL-5,2017-09-25,469416.18,0.5
inspect,CO4,AR-20,PL-5,2017-10-09,10704.0,2.0
inspect,CO4,AR-20,PL-5,2017-10-16,110064.0,9.25
inspect,CO4,AR-20,PL-5,2017-10-30,18460125.04,95.25
inspect,CO4,AR-20,PL-5,2017-11-06,7210712.609999999,10.5
inspect,CO4,AR-20,PL-5,2017-11-13,32800.0,5.75
